transaction_id,timestamp,sender_bank,amount,channel,location,device_type,is_fraud
TRX-1035636,2024-01-10 16:22:00,Moniepoint,1629.71,POS,Abuja,Web,0
TRX-1035637,2024-01-26 05:46:00,Access,12695.92,USSD,Ibadan,Feature Phone,0
TRX-1035638,2024-01-03 05:14:00,Moniepoint,16264.45,USSD,Enugu,Web,0
TRX-1035639,2024-01-18 13:29:00,Zenith,15604.81,POS,Lagos,Web,0
TRX-1035640,2024-01-05 15:14:00,Kuda,19858.57,Web,Ibadan,iPhone,0
TRX-1035641,2024-01-14 21:52:00,OPay,1364.24,Web,Kano,Android,0
TRX-1035642,2024-01-12 08:12:00,GTBank,11485.56,Web,Kano,Android,0
TRX-1035643,2024-01-15 23:32:00,Kuda,15654.73,POS,Ibadan,Web,0
TRX-1035644,2024-01-25 22:56:00,Moniepoint,10721.24,POS,Kano,Android,0
TRX-1035645,2024-01-17 07:34:00,Kuda,13976.59,POS,Ibadan,Android,0
TRX-1035646,2024-01-08 04:19:00,Moniepoint,3975.57,Web,Ibadan,Web,0
TRX-1035647,2024-01-20 20:56:00,Kuda,11921.1,POS,Enugu,Web,0
TRX-1035648,2024-01-20 04:18:00,OPay,4120.39,Mobile App,Ibadan,iPhone,0
TRX-1035649,2024-01-01 00:36:00,Access,2573.72,USSD,Ibadan,Feature Phone,0
TRX-1035650,2024-01-16 06:14:00,Kuda,4966.98,Mobile App,Enugu,iPhone,0
TRX-1035651,2024-01-04 01:59:00,OPay,12133.06,POS,Abuja,Web,0
TRX-1035652,2024-01-24 04:17:00,GTBank,322552.45,USSD,Abuja,Android,1
TRX-1035653,2024-01-07 00:03:00,GTBank,14070.88,Web,Abuja,Android,0
TRX-1035654,2024-01-09 15:18:00,Access,7993.48,Web,Abuja,Feature Phone,0
TRX-1035655,2024-01-15 14:11:00,Kuda,4019.86,Web,Kano,iPhone,0
TRX-1035656,2024-01-21 09:17:00,Access,16530.09,USSD,Kano,iPhone,0
TRX-1035657,2024-01-04 16:10:00,Kuda,8014.68,POS,Enugu,Web,0
TRX-1035658,2024-01-13 11:22:00,Moniepoint,15083.86,Web,Port Harcourt,iPhone,0
TRX-1035659,2024-01-29 19:36:00,OPay,409874.3,Web,Port Harcourt,iPhone,1
TRX-1035660,2024-01-01 06:37:00,Access,18856.67,USSD,Abuja,Feature Phone,0
TRX-1035661,2024-01-20 11:49:00,Moniepoint,436641.76,Web,Port Harcourt,Web,0
TRX-1035662,2024-01-10 09:42:00,Access,3817.75,Web,Port Harcourt,iPhone,0
TRX-1035663,2024-01-07 07:52:00,Kuda,17763.89,Web,Port Harcourt,Android,0
TRX-1035664,2024-01-23 17:44:00,GTBank,14474.72,Mobile App,Enugu,Web,0
TRX-1035665,2024-01-01 09:52:00,Zenith,7626.39,POS,Ibadan,Web,0
TRX-1035666,2024-01-22 01:37:00,Zenith,7190.67,POS,Port Harcourt,Feature Phone,0
TRX-1035667,2024-01-12 00:30:00,GTBank,6894.03,USSD,Kano,Feature Phone,0
TRX-1035668,2024-01-30 20:54:00,OPay,4829.37,Mobile App,Kano,Android,0
TRX-1035669,2024-01-09 11:07:00,Moniepoint,14268.28,Web,Lagos,Web,0
TRX-1035670,2024-01-07 14:24:00,OPay,469210.64,Web,Kano,Web,0
TRX-1035671,2024-01-02 21:32:00,Access,6260.04,Web,Ibadan,Feature Phone,0
TRX-1035672,2024-01-14 06:36:00,GTBank,9615.89,Web,Port Harcourt,Feature Phone,0
TRX-1035673,2024-01-29 12:43:00,Access,5525.54,Web,Ibadan,Android,0
TRX-1035674,2024-01-15 13:40:00,Access,1350.84,POS,Port Harcourt,Web,0
TRX-1035675,2024-01-14 13:41:00,Kuda,368041.01,Mobile App,Kano,Feature Phone,0
TRX-1035676,2024-01-11 12:32:00,GTBank,7673.35,Mobile App,Lagos,Android,0
TRX-1035677,2024-01-22 14:48:00,Access,1437.05,USSD,Abuja,Feature Phone,0
TRX-1035678,2024-01-02 00:48:00,Access,295686.48,Web,Kano,Android,0
TRX-1035679,2024-01-14 08:28:00,GTBank,18838.06,Mobile App,Ibadan,Feature Phone,0
TRX-1035680,2024-01-30 11:21:00,OPay,1035.52,Web,Ibadan,Feature Phone,0
TRX-1035681,2024-01-13 09:03:00,Moniepoint,9735.54,Web,Lagos,Android,0
TRX-1035682,2024-01-05 17:06:00,OPay,52212.31,Web,Kano,iPhone,0
TRX-1035683,2024-01-28 06:34:00,Kuda,11494.39,POS,Lagos,Android,0
TRX-1035684,2024-01-06 07:55:00,Moniepoint,11922.98,POS,Kano,Feature Phone,0
TRX-1035685,2024-01-04 04:40:00,Kuda,403113.27,Web,Abuja,Web,1
TRX-1035686,2024-01-29 05:27:00,Moniepoint,7374.73,Web,Enugu,Android,0
TRX-1035687,2024-01-03 15:03:00,Access,343093.96,Web,Ibadan,iPhone,0
TRX-1035688,2024-01-30 05:29:00,Zenith,339430.13,Mobile App,Ibadan,Android,0
TRX-1035689,2024-01-20 20:32:00,GTBank,10870.52,POS,Ibadan,Web,0
TRX-1035690,2024-01-08 02:39:00,Access,18079.66,Web,Abuja,Android,0
TRX-1035691,2024-01-18 22:44:00,Moniepoint,7187.24,Mobile App,Port Harcourt,Feature Phone,0
TRX-1035692,2024-01-07 03:15:00,GTBank,8442.02,Web,Abuja,Android,0
TRX-1035693,2024-01-29 05:49:00,OPay,16107.01,Web,Ibadan,iPhone,0
TRX-1035694,2024-01-27 20:18:00,Moniepoint,10175.19,Mobile App,Port Harcourt,Web,0
TRX-1035695,2024-01-18 06:44:00,OPay,5375.15,POS,Lagos,Feature Phone,0
TRX-1035696,2024-01-13 21:48:00,Zenith,4134.82,POS,Kano,iPhone,0
TRX-1035697,2024-01-11 02:08:00,Moniepoint,408788.12,POS,Port Harcourt,Web,1
TRX-1035698,2024-01-14 01:25:00,GTBank,5800.22,USSD,Port Harcourt,Web,0
TRX-1035699,2024-01-26 06:43:00,Kuda,17612.71,Mobile App,Port Harcourt,Web,0
TRX-1035700,2024-01-21 00:22:00,Moniepoint,19134.13,Mobile App,Port Harcourt,Web,0
TRX-1035701,2024-01-12 03:51:00,Zenith,18335.03,Mobile App,Port Harcourt,Android,0
TRX-1035702,2024-01-09 20:12:00,GTBank,2573.83,USSD,Lagos,Feature Phone,0
TRX-1035703,2024-01-18 21:21:00,Moniepoint,1822.1,POS,Lagos,Feature Phone,0
TRX-1035704,2024-01-15 01:15:00,OPay,15763.29,Mobile App,Kano,Feature Phone,0
TRX-1035705,2024-01-13 18:27:00,GTBank,15031.76,Mobile App,Lagos,iPhone,0
TRX-1035706,2024-01-17 04:16:00,Kuda,481666.99,POS,Abuja,iPhone,0
TRX-1035707,2024-01-04 15:24:00,OPay,759.14,Web,Port Harcourt,Feature Phone,0
TRX-1035708,2024-01-22 06:22:00,Access,2455.15,Mobile App,Kano,Android,0
TRX-1035709,2024-01-26 13:34:00,Moniepoint,9695.03,USSD,Enugu,Web,0
TRX-1035710,2024-01-13 00:33:00,GTBank,2345.01,USSD,Port Harcourt,Android,0
TRX-1035711,2024-01-26 09:27:00,GTBank,2569.56,Web,Abuja,Web,0
TRX-1035712,2024-01-30 00:56:00,GTBank,11256.55,USSD,Enugu,iPhone,0
TRX-1035713,2024-01-19 06:54:00,OPay,9118.03,Web,Kano,Web,0
TRX-1035714,2024-01-02 09:57:00,Moniepoint,406551.29,Mobile App,Lagos,iPhone,0
TRX-1035715,2024-01-18 02:22:00,Kuda,11255.1,Mobile App,Port Harcourt,Web,0
TRX-1035716,2024-01-25 14:00:00,Access,488249.35,POS,Enugu,Feature Phone,0
TRX-1035717,2024-01-01 00:04:00,Zenith,6240.82,Web,Enugu,Android,0
TRX-1035718,2024-01-15 04:59:00,GTBank,15778.85,Mobile App,Lagos,Feature Phone,0
TRX-1035719,2024-01-06 06:24:00,Zenith,9293.63,Web,Abuja,iPhone,0
TRX-1035720,2024-01-19 04:12:00,OPay,1550.7,POS,Enugu,Android,0
TRX-1035721,2024-01-22 23:40:00,Kuda,15445.8,Mobile App,Lagos,Web,0
TRX-1035722,2024-01-08 12:14:00,Access,17005.55,POS,Abuja,Feature Phone,0
TRX-1035723,2024-01-18 21:28:00,Moniepoint,442803.99,Mobile App,Enugu,Android,0
TRX-1035724,2024-01-30 20:10:00,Access,6337.91,Mobile App,Kano,iPhone,0
TRX-1035725,2024-01-23 03:19:00,Access,8241.39,Mobile App,Kano,Feature Phone,0
TRX-1035726,2024-01-23 22:54:00,GTBank,5985.13,POS,Kano,Android,0
TRX-1035727,2024-01-28 11:46:00,GTBank,18635.66,POS,Abuja,iPhone,0
TRX-1035728,2024-01-13 23:11:00,Moniepoint,184261.56,Mobile App,Lagos,Feature Phone,0
TRX-1035729,2024-01-20 21:49:00,OPay,267787.42,POS,Port Harcourt,Android,0
TRX-1035730,2024-01-17 20:30:00,Zenith,15657.87,Mobile App,Abuja,Feature Phone,0
TRX-1035731,2024-01-24 19:09:00,OPay,149981.89,Web,Lagos,Web,0
TRX-1035732,2024-01-23 17:46:00,Zenith,4217.32,USSD,Kano,Web,0
TRX-1035733,2024-01-12 00:11:00,GTBank,135195.3,POS,Enugu,Android,0
TRX-1035734,2024-01-16 17:49:00,Access,171827.91,POS,Abuja,Android,0
TRX-1035735,2024-01-13 11:51:00,GTBank,121414.61,Web,Kano,Android,0
TRX-1035736,2024-01-17 17:47:00,Zenith,9978.5,Mobile App,Ibadan,Android,0
TRX-1035737,2024-01-30 23:03:00,Kuda,5203.06,USSD,Lagos,iPhone,0
TRX-1035738,2024-01-01 10:15:00,OPay,12103.74,USSD,Port Harcourt,Web,0
TRX-1035739,2024-01-17 19:48:00,Access,135764.89,POS,Enugu,Android,0
TRX-1035740,2024-01-02 21:11:00,Moniepoint,52729.35,Mobile App,Lagos,Web,0
TRX-1035741,2024-01-25 03:26:00,GTBank,6643.37,POS,Ibadan,iPhone,0
TRX-1035742,2024-01-12 00:08:00,OPay,19319.1,Web,Abuja,Feature Phone,0
TRX-1035743,2024-01-29 19:11:00,Access,623.43,USSD,Port Harcourt,Feature Phone,0
TRX-1035744,2024-01-14 06:49:00,GTBank,490527.52,POS,Kano,Android,0
TRX-1035745,2024-01-29 03:31:00,Moniepoint,17101.97,Mobile App,Enugu,Android,0
TRX-1035746,2024-01-05 11:03:00,GTBank,9575.94,Mobile App,Abuja,iPhone,0
TRX-1035747,2024-01-03 02:20:00,GTBank,3041.42,USSD,Lagos,Android,0
TRX-1035748,2024-01-07 07:03:00,Access,2774.94,Web,Ibadan,Android,0
TRX-1035749,2024-01-14 15:54:00,Kuda,15093.28,USSD,Lagos,Android,0
TRX-1035750,2024-01-24 06:12:00,Zenith,3512.12,USSD,Ibadan,Android,0
TRX-1035751,2024-01-15 06:47:00,GTBank,1628.1,Web,Lagos,iPhone,0
TRX-1035752,2024-01-08 00:15:00,Kuda,3812.36,USSD,Ibadan,iPhone,0
TRX-1035753,2024-01-01 02:55:00,GTBank,13800.91,Web,Lagos,Feature Phone,0
TRX-1035754,2024-01-03 04:25:00,Moniepoint,17651.18,Mobile App,Kano,Feature Phone,0
TRX-1035755,2024-01-18 17:30:00,GTBank,15922.53,Mobile App,Port Harcourt,iPhone,0
TRX-1035756,2024-01-22 10:36:00,Moniepoint,2927.51,Mobile App,Kano,iPhone,0
TRX-1035757,2024-01-23 10:57:00,Kuda,9757.46,Web,Lagos,iPhone,0
TRX-1035758,2024-01-08 05:49:00,Access,4718.32,Mobile App,Lagos,Web,0
TRX-1035759,2024-01-26 14:15:00,Access,88690.78,Web,Abuja,Web,0
TRX-1035760,2024-01-30 16:15:00,Access,17956.98,POS,Port Harcourt,Web,0
TRX-1035761,2024-01-09 07:32:00,Access,17672.74,Web,Ibadan,iPhone,0
TRX-1035762,2024-01-13 22:04:00,Moniepoint,4262.1,USSD,Lagos,Android,0
TRX-1035763,2024-01-15 21:11:00,GTBank,13190.87,Mobile App,Lagos,Android,0
TRX-1035764,2024-01-26 23:28:00,Zenith,13597.23,POS,Abuja,iPhone,0
TRX-1035765,2024-01-20 11:00:00,GTBank,11966.86,USSD,Ibadan,Android,0
TRX-1035766,2024-01-31 03:06:00,OPay,4125.87,Web,Port Harcourt,Web,0
TRX-1035767,2024-01-19 11:03:00,Zenith,10066.85,POS,Enugu,Android,0
TRX-1035768,2024-01-27 07:45:00,GTBank,3790.41,POS,Enugu,Android,0
TRX-1035769,2024-01-11 23:49:00,GTBank,15105.01,Mobile App,Port Harcourt,Web,0
TRX-1035770,2024-01-04 13:46:00,Moniepoint,1393.06,Mobile App,Abuja,Android,0
TRX-1035771,2024-01-29 07:08:00,Access,19946.81,POS,Abuja,Android,0
TRX-1035772,2024-01-23 22:14:00,Zenith,17430.78,Web,Ibadan,iPhone,0
TRX-1035773,2024-01-06 18:01:00,GTBank,93970.73,Web,Ibadan,Android,0
TRX-1035774,2024-01-17 12:02:00,Kuda,64426.35,Web,Enugu,Android,0
TRX-1035775,2024-01-28 18:45:00,GTBank,14779.97,USSD,Ibadan,Feature Phone,0
TRX-1035776,2024-01-08 23:47:00,OPay,6366.0,Mobile App,Abuja,iPhone,0
TRX-1035777,2024-01-31 20:22:00,Moniepoint,2631.91,Web,Port Harcourt,iPhone,0
TRX-1035778,2024-01-16 01:13:00,OPay,19583.69,POS,Port Harcourt,Feature Phone,0
TRX-1035779,2024-01-28 11:17:00,Access,13659.74,POS,Abuja,Web,0
TRX-1035780,2024-01-28 06:27:00,GTBank,63206.45,POS,Enugu,iPhone,0
TRX-1035781,2024-01-18 06:01:00,OPay,4100.94,POS,Kano,iPhone,0
TRX-1035782,2024-01-07 20:51:00,GTBank,180284.79,Web,Port Harcourt,iPhone,0
TRX-1035783,2024-01-14 02:13:00,GTBank,101375.33,Mobile App,Lagos,iPhone,0
TRX-1035784,2024-01-19 03:02:00,Access,3480.32,USSD,Lagos,Android,0
TRX-1035785,2024-01-08 18:07:00,Zenith,17489.44,Mobile App,Ibadan,Android,0
TRX-1035786,2024-01-27 12:53:00,Zenith,300787.28,USSD,Kano,Feature Phone,0
TRX-1035787,2024-01-23 17:44:00,Moniepoint,6930.5,Mobile App,Enugu,Feature Phone,0
TRX-1035788,2024-01-14 01:23:00,GTBank,15887.94,USSD,Lagos,iPhone,0
TRX-1035789,2024-01-06 12:29:00,Zenith,4013.34,USSD,Lagos,Web,0
TRX-1035790,2024-01-12 09:04:00,Kuda,4659.8,POS,Abuja,Android,0
TRX-1035791,2024-01-22 12:29:00,Kuda,7036.43,Web,Port Harcourt,Feature Phone,0
TRX-1035792,2024-01-20 22:48:00,OPay,10785.91,POS,Kano,Android,0
TRX-1035793,2024-01-03 01:55:00,Kuda,333908.85,POS,Lagos,Android,0
TRX-1035794,2024-01-12 12:03:00,Access,151130.89,Web,Abuja,iPhone,0
TRX-1035795,2024-01-20 01:29:00,Moniepoint,12458.64,Web,Lagos,Android,0
TRX-1035796,2024-01-13 13:20:00,Kuda,146093.89,Mobile App,Kano,Web,0
TRX-1035797,2024-01-26 15:53:00,Kuda,366491.85,USSD,Abuja,Android,0
TRX-1035798,2024-01-04 14:27:00,Zenith,16010.42,POS,Enugu,iPhone,0
TRX-1035799,2024-01-18 01:01:00,OPay,9918.97,POS,Ibadan,Web,0
TRX-1035800,2024-01-09 11:58:00,OPay,14696.11,USSD,Lagos,Feature Phone,0
TRX-1035801,2024-01-30 00:00:00,GTBank,3083.92,Web,Ibadan,iPhone,0
TRX-1035802,2024-01-03 23:17:00,Zenith,8633.42,Web,Kano,Web,0
TRX-1035803,2024-01-20 06:09:00,Zenith,12132.62,Mobile App,Port Harcourt,Android,0
TRX-1035804,2024-01-17 10:02:00,Kuda,2495.26,Web,Abuja,Feature Phone,0
TRX-1035805,2024-01-28 16:58:00,GTBank,14366.26,POS,Kano,iPhone,0
TRX-1035806,2024-01-27 06:41:00,Access,6230.69,USSD,Lagos,iPhone,0
TRX-1035807,2024-01-20 12:54:00,Moniepoint,10193.03,Mobile App,Ibadan,iPhone,0
TRX-1035808,2024-01-16 00:45:00,Access,13333.42,USSD,Lagos,Feature Phone,0
TRX-1035809,2024-01-25 00:55:00,Moniepoint,321628.46,USSD,Ibadan,Feature Phone,0
TRX-1035810,2024-01-11 10:16:00,Access,17988.9,POS,Abuja,iPhone,0
TRX-1035811,2024-01-19 19:58:00,Moniepoint,7392.64,USSD,Enugu,Web,0
TRX-1035812,2024-01-13 22:15:00,Access,1384.99,POS,Ibadan,Feature Phone,0
TRX-1035813,2024-01-30 07:51:00,GTBank,4407.89,POS,Enugu,iPhone,0
TRX-1035814,2024-01-27 06:14:00,Kuda,14646.14,POS,Lagos,Android,0
TRX-1035815,2024-01-20 09:25:00,Access,4916.81,USSD,Lagos,Android,0
TRX-1035816,2024-01-23 09:47:00,Moniepoint,8835.1,Mobile App,Lagos,Web,0
TRX-1035817,2024-01-06 10:00:00,OPay,18311.88,Mobile App,Enugu,Web,0
TRX-1035818,2024-01-27 10:10:00,GTBank,10333.76,USSD,Enugu,Feature Phone,0
TRX-1035819,2024-01-28 02:12:00,Zenith,217169.9,POS,Enugu,Web,0
TRX-1035820,2024-01-16 11:51:00,Kuda,15040.92,Mobile App,Lagos,Android,0
TRX-1035821,2024-01-21 02:52:00,Kuda,14540.6,Mobile App,Enugu,Android,0
TRX-1035822,2024-01-07 20:44:00,Kuda,171098.16,POS,Abuja,iPhone,0
TRX-1035823,2024-01-01 22:16:00,OPay,428462.96,USSD,Ibadan,Feature Phone,0
TRX-1035824,2024-01-16 14:56:00,GTBank,3515.79,USSD,Abuja,Android,0
TRX-1035825,2024-01-11 00:44:00,Access,17597.72,POS,Kano,Web,0
TRX-1035826,2024-01-01 10:40:00,Moniepoint,15057.45,Web,Ibadan,Android,0
TRX-1035827,2024-01-11 12:14:00,Kuda,3376.83,Web,Port Harcourt,Web,0
TRX-1035828,2024-01-11 07:07:00,Moniepoint,425056.73,USSD,Enugu,Feature Phone,0
TRX-1035829,2024-01-15 06:07:00,Access,215370.16,Mobile App,Kano,Web,0
TRX-1035830,2024-01-31 18:34:00,Moniepoint,2736.0,POS,Abuja,Web,0
TRX-1035831,2024-01-30 16:47:00,OPay,16630.26,Mobile App,Kano,Android,0
TRX-1035832,2024-01-14 16:30:00,Moniepoint,14256.23,Web,Enugu,Feature Phone,0
TRX-1035833,2024-01-18 23:54:00,Zenith,10101.04,Web,Kano,Android,0
TRX-1035834,2024-01-20 12:27:00,OPay,345155.94,USSD,Abuja,iPhone,0
TRX-1035835,2024-01-09 18:47:00,Zenith,11188.42,Web,Lagos,Feature Phone,0
TRX-1035836,2024-01-24 05:11:00,Moniepoint,1305.69,Web,Lagos,Feature Phone,0
TRX-1035837,2024-01-10 13:11:00,GTBank,18174.57,Web,Lagos,Android,0
TRX-1035838,2024-01-31 00:01:00,Access,10544.28,USSD,Ibadan,Web,0
TRX-1035839,2024-01-30 17:38:00,OPay,54556.84,USSD,Abuja,Feature Phone,0
TRX-1035840,2024-01-09 00:27:00,Access,16846.91,Web,Abuja,iPhone,0
TRX-1035841,2024-01-28 17:21:00,Moniepoint,3898.08,USSD,Lagos,Web,0
TRX-1035842,2024-01-27 18:38:00,Kuda,19794.11,Mobile App,Lagos,iPhone,0
TRX-1035843,2024-01-27 08:01:00,Kuda,1168.61,USSD,Port Harcourt,Android,0
TRX-1035844,2024-01-02 11:04:00,Moniepoint,312607.95,Mobile App,Lagos,Web,0
TRX-1035845,2024-01-23 20:04:00,Kuda,7543.73,USSD,Enugu,iPhone,0
TRX-1035846,2024-01-18 20:39:00,Moniepoint,6544.8,POS,Port Harcourt,Web,0
TRX-1035847,2024-01-04 07:49:00,OPay,6379.51,Mobile App,Abuja,Feature Phone,0
TRX-1035848,2024-01-01 06:31:00,GTBank,703.01,USSD,Enugu,Web,0
TRX-1035849,2024-01-08 08:39:00,GTBank,11597.34,USSD,Lagos,Android,0
TRX-1035850,2024-01-19 20:25:00,Moniepoint,1220.62,Mobile App,Lagos,Android,0
TRX-1035851,2024-01-01 17:42:00,Kuda,81700.42,POS,Port Harcourt,Feature Phone,0
TRX-1035852,2024-01-11 07:27:00,Zenith,11051.95,Mobile App,Lagos,iPhone,0
TRX-1035853,2024-01-28 10:10:00,Zenith,246609.84,Web,Abuja,Android,0
TRX-1035854,2024-01-24 13:41:00,GTBank,6642.34,USSD,Lagos,iPhone,0
TRX-1035855,2024-01-06 19:13:00,Kuda,5145.51,USSD,Kano,Android,0
TRX-1035856,2024-01-01 22:07:00,OPay,271078.05,Web,Port Harcourt,Feature Phone,0
TRX-1035857,2024-01-14 23:43:00,GTBank,4621.97,Web,Ibadan,Feature Phone,0
TRX-1035858,2024-01-16 02:52:00,GTBank,11756.83,Web,Lagos,Web,0
TRX-1035859,2024-01-30 04:26:00,Access,7993.99,USSD,Enugu,Feature Phone,0
TRX-1035860,2024-01-20 23:08:00,Zenith,98795.38,USSD,Abuja,Android,0
TRX-1035861,2024-01-29 06:56:00,Access,2798.94,Web,Enugu,Feature Phone,0
TRX-1035862,2024-01-23 07:45:00,Access,7920.71,USSD,Abuja,iPhone,0
TRX-1035863,2024-01-16 09:57:00,Zenith,7373.54,POS,Ibadan,Feature Phone,0
TRX-1035864,2024-01-26 16:14:00,GTBank,493032.98,POS,Enugu,iPhone,0
TRX-1035865,2024-01-19 03:29:00,Zenith,6404.65,POS,Port Harcourt,Feature Phone,0
TRX-1035866,2024-01-10 13:01:00,Kuda,109985.35,POS,Abuja,Android,0
TRX-1035867,2024-01-25 15:59:00,GTBank,10217.91,POS,Enugu,iPhone,0
TRX-1035868,2024-01-17 13:30:00,Kuda,11208.37,POS,Kano,iPhone,0
TRX-1035869,2024-01-14 16:26:00,Zenith,308218.84,Mobile App,Kano,Feature Phone,0
TRX-1035870,2024-01-18 16:36:00,Zenith,1531.96,Mobile App,Enugu,Android,0
TRX-1035871,2024-01-16 12:31:00,GTBank,4069.44,Mobile App,Kano,Android,0
TRX-1035872,2024-01-10 21:15:00,GTBank,16899.89,Web,Ibadan,Android,0
TRX-1035873,2024-01-20 17:10:00,Zenith,493444.71,POS,Ibadan,iPhone,0
TRX-1035874,2024-01-15 10:12:00,OPay,1928.81,POS,Ibadan,Web,0
TRX-1035875,2024-01-26 03:35:00,Zenith,293570.58,Mobile App,Lagos,Web,0
TRX-1035876,2024-01-17 04:05:00,GTBank,280386.6,Mobile App,Port Harcourt,Android,0
TRX-1035877,2024-01-21 04:30:00,Zenith,13739.16,POS,Lagos,Android,0
TRX-1035878,2024-01-05 10:18:00,Access,4683.94,USSD,Lagos,Android,0
TRX-1035879,2024-01-18 03:12:00,Access,3810.55,Web,Port Harcourt,iPhone,0
TRX-1035880,2024-01-10 16:11:00,OPay,73111.43,Web,Lagos,iPhone,0
TRX-1035881,2024-01-21 07:50:00,GTBank,9672.51,USSD,Port Harcourt,iPhone,0
TRX-1035882,2024-01-26 16:03:00,Zenith,15171.75,POS,Abuja,Feature Phone,0
TRX-1035883,2024-01-06 01:39:00,Moniepoint,9957.94,Web,Kano,iPhone,0
TRX-1035884,2024-01-16 22:13:00,OPay,16911.37,POS,Kano,Android,0
TRX-1035885,2024-01-29 02:38:00,Moniepoint,313693.44,USSD,Abuja,Android,0
TRX-1035886,2024-01-17 11:26:00,OPay,2679.26,POS,Port Harcourt,Feature Phone,0
TRX-1035887,2024-01-07 16:29:00,Zenith,10935.22,Web,Ibadan,Web,0
TRX-1035888,2024-01-23 16:34:00,OPay,7290.56,Mobile App,Enugu,Web,0
TRX-1035889,2024-01-23 07:30:00,OPay,68028.93,POS,Lagos,Feature Phone,0
TRX-1035890,2024-01-05 02:59:00,Moniepoint,163548.51,POS,Kano,iPhone,1
TRX-1035891,2024-01-10 03:56:00,OPay,240156.85,Mobile App,Port Harcourt,Android,0
TRX-1035892,2024-01-02 01:21:00,OPay,18468.49,Web,Ibadan,Feature Phone,0
TRX-1035893,2024-01-19 16:07:00,GTBank,15490.89,POS,Abuja,iPhone,0
TRX-1035894,2024-01-11 23:18:00,Kuda,1955.58,POS,Kano,Feature Phone,0
TRX-1035895,2024-01-11 10:09:00,Access,469476.3,Mobile App,Ibadan,iPhone,0
TRX-1035896,2024-01-31 22:45:00,Moniepoint,7681.48,USSD,Ibadan,Web,0
TRX-1035897,2024-01-10 18:12:00,GTBank,17733.48,Web,Enugu,iPhone,0
TRX-1035898,2024-01-07 13:44:00,Kuda,188426.66,Web,Kano,Feature Phone,0
TRX-1035899,2024-01-31 11:41:00,Moniepoint,2458.58,POS,Port Harcourt,Android,0
TRX-1035900,2024-01-12 01:39:00,Moniepoint,5947.78,Web,Lagos,iPhone,0
TRX-1035901,2024-01-28 11:22:00,OPay,60717.76,POS,Enugu,Web,0
TRX-1035902,2024-01-27 10:11:00,Zenith,7368.17,Mobile App,Enugu,Android,0
TRX-1035903,2024-01-14 03:28:00,GTBank,15038.87,POS,Ibadan,Web,0
TRX-1035904,2024-01-10 04:49:00,Access,612.46,Web,Lagos,Web,0
TRX-1035905,2024-01-04 11:29:00,Moniepoint,304146.17,POS,Abuja,Android,0
TRX-1035906,2024-01-25 20:07:00,OPay,2423.77,POS,Enugu,Web,0
TRX-1035907,2024-01-17 12:55:00,Access,226833.54,Mobile App,Abuja,Feature Phone,0
TRX-1035908,2024-01-21 09:45:00,Zenith,14201.45,Web,Ibadan,Feature Phone,0
TRX-1035909,2024-01-04 01:06:00,Moniepoint,292360.08,POS,Kano,Web,0
TRX-1035910,2024-01-28 07:34:00,Zenith,471954.41,Mobile App,Port Harcourt,Web,0
TRX-1035911,2024-01-29 09:54:00,OPay,5312.12,USSD,Port Harcourt,Android,0
TRX-1035912,2024-01-10 15:57:00,Kuda,17559.42,POS,Kano,Feature Phone,0
TRX-1035913,2024-01-04 05:03:00,Moniepoint,4391.06,Mobile App,Kano,Feature Phone,0
TRX-1035914,2024-01-30 05:46:00,Kuda,277779.47,Mobile App,Abuja,Web,0
TRX-1035915,2024-01-21 17:25:00,Kuda,447808.97,USSD,Port Harcourt,Web,0
TRX-1035916,2024-01-21 19:02:00,Access,5172.02,USSD,Ibadan,Android,0
TRX-1035917,2024-01-15 00:21:00,GTBank,17174.28,POS,Port Harcourt,iPhone,0
TRX-1035918,2024-01-04 01:26:00,Zenith,6331.35,POS,Lagos,Android,0
TRX-1035919,2024-01-18 00:10:00,OPay,9364.45,POS,Port Harcourt,Web,0
TRX-1035920,2024-01-01 03:44:00,OPay,7979.69,Mobile App,Port Harcourt,iPhone,0
TRX-1035921,2024-01-13 16:07:00,Access,13660.29,USSD,Abuja,Feature Phone,0
TRX-1035922,2024-01-22 07:14:00,Kuda,1915.4,Mobile App,Kano,Feature Phone,0
TRX-1035923,2024-01-15 09:40:00,Kuda,119792.6,USSD,Ibadan,iPhone,0
TRX-1035924,2024-01-22 08:11:00,Access,4701.32,POS,Lagos,iPhone,0
TRX-1035925,2024-01-25 01:00:00,Access,11877.81,USSD,Enugu,iPhone,0
TRX-1035926,2024-01-30 05:19:00,OPay,12297.99,Mobile App,Port Harcourt,Android,0
TRX-1035927,2024-01-02 07:42:00,Access,6496.4,Mobile App,Abuja,Android,0
TRX-1035928,2024-01-08 19:59:00,GTBank,16783.94,Web,Ibadan,Android,0
TRX-1035929,2024-01-26 22:16:00,OPay,19601.12,Mobile App,Ibadan,iPhone,0
TRX-1035930,2024-01-09 06:50:00,Zenith,7460.28,Web,Lagos,Web,0
TRX-1035931,2024-01-16 07:52:00,Zenith,1871.83,USSD,Abuja,Feature Phone,0
TRX-1035932,2024-01-26 02:52:00,OPay,5669.54,Mobile App,Port Harcourt,iPhone,0
TRX-1035933,2024-01-17 22:49:00,Moniepoint,19409.49,USSD,Ibadan,Android,0
TRX-1035934,2024-01-27 07:25:00,OPay,3217.68,POS,Kano,Web,0
